indicator,entity,1990,1995,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Добыча (изъятие) вод из природных источников,Беларусь,2883.0,2112.0,1882.413,1885.473,1866.9959999999999,1834.909,1790.9393,1773.1590999999999,1730.1522,1698.0963000000002,1637.8567,1572.4971,1598.1366,1638.1360300000001,1641.63098,1570.62268,1570.66208,1447.50747,1450.78,1397.471,1390.229,1357.991,1328.552,1425.109,1414.085,1435.352,1460.338
Использование вод,Беларусь,2790.0,1878.0,1700.0,1705.0,1692.0,1667.0,1646.0,1600.35,1546.23,1484.57,1409.7,1337.45,1359.41,1406.29,1442.48,1373.11,1370.75,1269.52,1301.61,1264.222,1246.854,1208.427,1195.314,1273.395,1263.405,1272.359,1283.525
"Потери, неучтенные расходы вод и воды не для использования",Беларусь,93.0,234.0,182.413,180.47299999999996,174.99599999999987,167.9090000000001,144.9393,172.80909999999994,183.92219999999998,213.52630000000022,228.1567,235.0471,238.72659999999996,231.84603000000016,199.1509799999999,197.51268000000005,199.91208000000006,177.98747000000003,149.17000000000007,133.24900000000002,143.375,149.56400000000008,133.23799999999983,151.71399999999994,150.68000000000006,162.99300000000017,176.81299999999987
Потери вод при транспортировке*,Беларусь,83.0,91.0,117.0,113.0,117.0,116.0,107.13,100.65,107.8,109.8,130.82,83.92,101.71,84.09,84.41,82.68,81.82,78.11,67.633,57.864,57.574,41.518,44.752,43.824,45.59,45.325,46.505
Процент потерь вод при транспортировке*,Беларусь,0.03225806451612903,0.11079545454545454,0.0969038144126714,0.09571762629324311,0.0937313202599255,0.09150808023722162,0.0809292084885289,0.09745831606424937,0.10630405810540829,0.1257445175518021,0.13930199143795668,0.05336734802245422,0.06364287007756408,0.0513327333383907,0.05141837661957378,0.05264154214301808,0.05209268183261927,0.053961724978179214,0.04661837080742773,0.04140622596103962,0.041413321114722824,0.03057310394546061,0.033684793670100986,0.030751332003376583,0.03223992900002475,0.03157761998450554,0.03184536730537725
Прочие потери и неучтенные расходы вод,Беларусь,,,,,,,,,,,,55.93,62.46,64.94,64.41,59.07,57.94,50.1,44.845,44.922,35.964,45.394,42.389,47.416,39.62,40.382,36.402
Процент прочих потерь и неучтенных расходов вод,Беларусь,,,,,,,,,,,,0.03556763316129486,0.03908301705874204,0.039642617469319685,0.039235370667773335,0.03760928754702562,0.03688890229017307,0.03461122034831365,0.03091095824315196,0.03214521088451925,0.0258691194040694,0.03342732021051686,0.03190616550951713,0.03327184096093702,0.028018117722767723,0.02813386542116498,0.02492710591657548
Процент потерь и неучтенных расходов вод в общем объеме добытых (изъятых) вод из природных источников,Беларусь,0.03225806451612903,0.11079545454545454,0.0969038144126714,0.09571762629324311,0.0937313202599255,0.09150808023722162,0.0809292084885289,0.09745831606424937,0.10630405810540829,0.1257445175518021,0.13930199143795668,0.08893498118374908,0.10272588713630612,0.09097535080771038,0.09065374728734713,0.0902508296900437,0.08898158412279233,0.08857294532649286,0.07752932905057969,0.07355143684555887,0.06728244051879223,0.06400042415597747,0.06559095917961812,0.0640231729643136,0.060258046722792474,0.05971148540567052,0.05677247322195273
