indicator,1990,1995,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
"Валовой объем пресной воды, поставленной предприятиями водоснабжения",,,,886.6,899.3,888.6,863.0,833.9,809.9,767.2,714.5,650.1,650.2,590.7,616.1,622.5,619.8,601.2,573.1,553.2,539.6,535.4453,532.68173,544.3923,528.0297899999999,533.9511,533.98508
Потери и неучтенные расходы воды,,,,124.8,126.4,125.7,115.8,108.5,112.6,118.7,139.5,142.9,142.9,145.4,139.2,137.5,136.3,123.1,109.0,98.9,90.8,86.4622,83.4354,90.9899,81.70616,82.6234,79.7601
"Чистый объем пресной воды, поставленной предприятиями водоснабжения (отпуск воды всего)",,,,761.8,772.9,762.9,747.2,725.4,697.3,648.5,575.0,507.2,507.3,445.3,476.9,485.0,483.5,478.1,464.1,454.3,448.8,449.0,449.2,453.4,446.3,451.3,454.2
Среднегодовая численность населения,10.189348,10.193831,9.97961,9.928549,9.865548,9.796749,9.730146,9.663915,9.604924,9.560953,9.527985,9.504583,9.483836,9.461643,9.446836,9.443211,9.448515,9.461076,9.469379,9.458989,9.438785,9.419758,9.379952,9.302585,9.228071,9.178298,9.132629
"Население, имеющее доступ к водоснабжению",,,7.756269729300001,7.6990364901,7.979408478900002,7.9801460540999996,8.0093690523,8.074416022200001,8.291941365600001,8.3273965497,8.366764799700002,8.3054907234,8.270289145499998,8.2673898724,8.476742418299999,8.5936410425,8.631741893500001,8.8179636118,8.9161150124,8.9975088568,9.0470740543,9.0483779388,9.04208646,8.958040997,8.945851655000002,8.935963433,8.94323768
"Население, имеющее доступ к водоснабжению",,,0.7772117076018003,0.7754442759057744,0.8088155345146566,0.8145708391732808,0.8231499354994263,0.8355222518203028,0.8633010907322121,0.870979760040657,0.8781253118786398,0.8738406222976852,0.8720405061306414,0.8737795193075876,0.8973102124669042,0.9100337843239974,0.913555399287613,0.9320254495154673,0.9415733610831292,0.9512125298803074,0.9584998550449025,0.9605743522073497,0.9639800352922916,0.9629625525593154,0.9694172980463633,0.9735970038235847,0.979262124849263
